headline,date,ticker,score,current,1h_return,SMA_10,SMA_20,SMA_50,EMA_12,EMA_26,RSI_14,Stoch_K,Stoch_D,Williams_R,ROC,ATR_14,BB_Upper,BB_Lower,BB_Width,OBV,Vol_SMA_20,MFI_14,ADX_14,CCI_20
Waymo Just Raised Another $16 Billion. Does That Make Alphabet the Ultimate AI Stock for 2026?,2026-02-09 22:30:00+00:00,GOOGL,0.0,324.1199951171875,-0.015272065173465863,324.1864929199219,324.6976150512695,331.60286315917966,324.69789555533845,326.6916426247819,44.468928846546056,52.911587267587336,52.911587267587336,-47.088412732412664,0.8117897646375404,3.3996407645089284,330.10349943589154,319.2917306666475,0.03335730264137205,27755117.0,5847215.6,36.23779808683332,31.58861414407389,-17.555113438476802
Arnhold More Than Doubles Axalta Coatings Systems Share Holding,2026-02-09 21:15:46+00:00,GOOGL,0.0,324.1199951171875,-0.015272065173465863,324.1864929199219,324.6976150512695,331.60286315917966,324.69789555533845,326.6916426247819,44.468928846546056,52.911587267587336,52.911587267587336,-47.088412732412664,0.8117897646375404,3.3996407645089284,330.10349943589154,319.2917306666475,0.03335730264137205,27755117.0,5847215.6,36.23779808683332,31.58861414407389,-17.555113438476802
"AI, Robotaxis, and Robotics: Why Elon Musk and Tesla Are Set to Join ""Magnificent Seven"" Peers on a Massive Spending Spree",2026-02-09 17:10:00+00:00,GOOGL,0.0,326.08990478515625,-0.0023763457021478266,323.57899169921876,325.5228988647461,332.3824151611328,325.0188791491034,327.51569981453014,47.21244858743937,57.71177819886307,57.71177819886307,-42.288221801136935,-1.0259193319645021,4.271704537527902,334.64617257501254,316.3996251544796,0.055955572842877874,27321314.0,7178775.9,69.69074528434663,32.171310990676794,18.709500507484773
"Market Call: Dow to Hit 70,000 by 2029?",2026-02-09 17:05:00+00:00,GOOGL,0.0,326.08990478515625,-0.0023763457021478266,323.57899169921876,325.5228988647461,332.3824151611328,325.0188791491034,327.51569981453014,47.21244858743937,57.71177819886307,57.71177819886307,-42.288221801136935,-1.0259193319645021,4.271704537527902,334.64617257501254,316.3996251544796,0.055955572842877874,27321314.0,7178775.9,69.69074528434663,32.171310990676794,18.709500507484773
Wall Street Erases $325 Billion From This Once Unstoppable Company,2026-02-09 16:32:23+00:00,GOOGL,-0.3892796039581299,326.08990478515625,-0.0023763457021478266,323.57899169921876,325.5228988647461,332.3824151611328,325.0188791491034,327.51569981453014,47.21244858743937,57.71177819886307,57.71177819886307,-42.288221801136935,-1.0259193319645021,4.271704537527902,334.64617257501254,316.3996251544796,0.055955572842877874,27321314.0,7178775.9,69.69074528434663,32.171310990676794,18.709500507484773
"S&P 500 Earnings Halfway Mark: Sector Winners, Losers, and What Comes Next",2026-02-09 15:48:00+00:00,GOOGL,0.0,325.7099914550781,-0.0024868673968985833,324.1,325.88190307617185,332.5526171875,324.8241472138176,327.62978401202616,46.547585775416934,55.228682557095844,55.228682557095844,-44.771317442904156,0.36669619181951707,4.312419346400669,335.6419754955479,316.1218306567958,0.05993105938060955,24060411.0,7281146.55,70.26830081241245,32.60399332036229,-14.9357628018072
Hyperscalers Will Spend At Least $625 Billion on AI Infrastructure This Year. How to Invest.,2026-02-09 15:30:00+00:00,GOOGL,0.0,325.7099914550781,0.0011664159529798232,324.1,325.88190307617185,332.5526171875,324.8241472138176,327.62978401202616,46.547585775416934,55.228682557095844,55.228682557095844,-44.771317442904156,0.36669619181951707,4.312419346400669,335.6419754955479,316.1218306567958,0.05993105938060955,24060411.0,7281146.55,70.26830081241245,32.60399332036229,-14.9357628018072
Could Nvidia Reach $300 in 2026? The Answer May Blow Your Mind.,2026-02-09 15:20:00+00:00,GOOGL,0.0,322.32000732421875,0.011696132338273976,324.5144500732422,326.1529037475586,332.74821716308594,324.6630846230723,327.78339736625696,40.319390442415,39.62266866998353,39.62266866998353,-60.37733133001646,-0.038113503660723,4.525632585797991,336.1899352487337,316.11587224638345,0.062279916065396325,20778043.0,7350362.65,71.59639877732519,32.57348714872606,-74.40674698407638
Google and Meta Just Rewrote Broadcom’s AI Story—While Shares Drop,2026-02-09 13:22:00+00:00,GOOGL,0.0,322.82000732421875,-0.0015488507176007636,325.2294494628906,326.71891326904296,333.01201721191404,325.0890986818643,328.2205606210516,40.97324769362517,62.682038480201584,62.682038480201584,-37.31796151979842,0.009293589796073302,5.978489467075893,337.1161360502145,316.3216904878714,0.06441498386269016,29490622.0,7208288.45,63.4879886650569,31.634040934814305,-47.37399769594992
This Top Artificial Intelligence (AI) Stock Could Have More Upside in 2026,2026-02-09 12:15:00+00:00,GOOGL,0.3119862377643585,322.82000732421875,-0.0015488507176007636,325.2294494628906,326.71891326904296,333.01201721191404,325.0890986818643,328.2205606210516,40.97324769362517,62.682038480201584,62.682038480201584,-37.31796151979842,0.009293589796073302,5.978489467075893,337.1161360502145,316.3216904878714,0.06441498386269016,29490622.0,7208288.45,63.4879886650569,31.634040934814305,-47.37399769594992
TotalEnergies Locks In 15-Year Solar Deal To Power Google's Texas Data Centers,2026-02-09 11:14:03+00:00,GOOGL,0.3559173047542572,322.82000732421875,-0.0015488507176007636,325.2294494628906,326.71891326904296,333.01201721191404,325.0890986818643,328.2205606210516,40.97324769362517,62.682038480201584,62.682038480201584,-37.31796151979842,0.009293589796073302,5.978489467075893,337.1161360502145,316.3216904878714,0.06441498386269016,29490622.0,7208288.45,63.4879886650569,31.634040934814305,-47.37399769594992
"Egnyte Enhances Support for Middle Eastern Enterprises with Local Staffing, Regional Architecture, and a New UAE Data Centre",2026-02-09 11:00:00+00:00,GOOGL,0.4438672959804535,322.82000732421875,-0.0015488507176007636,325.2294494628906,326.71891326904296,333.01201721191404,325.0890986818643,328.2205606210516,40.97324769362517,62.682038480201584,62.682038480201584,-37.31796151979842,0.009293589796073302,5.978489467075893,337.1161360502145,316.3216904878714,0.06441498386269016,29490622.0,7208288.45,63.4879886650569,31.634040934814305,-47.37399769594992
The 1 Number Big Tech Won’t Tell You About Their $660 Billion AI Gamble,2026-02-09 09:14:00+00:00,GOOGL,0.0,322.82000732421875,-0.0015488507176007636,325.2294494628906,326.71891326904296,333.01201721191404,325.0890986818643,328.2205606210516,40.97324769362517,62.682038480201584,62.682038480201584,-37.31796151979842,0.009293589796073302,5.978489467075893,337.1161360502145,316.3216904878714,0.06441498386269016,29490622.0,7208288.45,63.4879886650569,31.634040934814305,-47.37399769594992
A Once-in-a-Decade Investment Opportunity: The 2 Best AI Stocks to Buy in February 2026,2026-02-09 09:12:00+00:00,GOOGL,0.33299434185028076,322.82000732421875,-0.0015488507176007636,325.2294494628906,326.71891326904296,333.01201721191404,325.0890986818643,328.2205606210516,40.97324769362517,62.682038480201584,62.682038480201584,-37.31796151979842,0.009293589796073302,5.978489467075893,337.1161360502145,316.3216904878714,0.06441498386269016,29490622.0,7208288.45,63.4879886650569,31.634040934814305,-47.37399769594992
Is Micron the New Nvidia?,2026-02-08 23:25:00+00:00,GOOGL,0.0,322.82000732421875,-0.0015488507176007636,325.2294494628906,326.71891326904296,333.01201721191404,325.0890986818643,328.2205606210516,40.97324769362517,62.682038480201584,62.682038480201584,-37.31796151979842,0.009293589796073302,5.978489467075893,337.1161360502145,316.3216904878714,0.06441498386269016,29490622.0,7208288.45,63.4879886650569,31.634040934814305,-47.37399769594992
Is Rigetti Stock (RGTI) a Buy Now?,2026-02-08 21:01:00+00:00,GOOGL,0.0,322.82000732421875,-0.0015488507176007636,325.2294494628906,326.71891326904296,333.01201721191404,325.0890986818643,328.2205606210516,40.97324769362517,62.682038480201584,62.682038480201584,-37.31796151979842,0.009293589796073302,5.978489467075893,337.1161360502145,316.3216904878714,0.06441498386269016,29490622.0,7208288.45,63.4879886650569,31.634040934814305,-47.37399769594992
Google Cloud Revenue Just Surged 48%. Is Alphabet the Best AI Stock to Buy Now?,2026-02-08 18:33:00+00:00,GOOGL,0.0,322.82000732421875,-0.0015488507176007636,325.2294494628906,326.71891326904296,333.01201721191404,325.0890986818643,328.2205606210516,40.97324769362517,62.682038480201584,62.682038480201584,-37.31796151979842,0.009293589796073302,5.978489467075893,337.1161360502145,316.3216904878714,0.06441498386269016,29490622.0,7208288.45,63.4879886650569,31.634040934814305,-47.37399769594992
"Consumer Tech News (Feb 2-6): Big Tech Earnings Take Center Stage In U.S. Markets, Anthropic Launches New AI Tool & More",2026-02-08 12:46:16+00:00,GOOGL,0.424207478761673,322.82000732421875,-0.0015488507176007636,325.2294494628906,326.71891326904296,333.01201721191404,325.0890986818643,328.2205606210516,40.97324769362517,62.682038480201584,62.682038480201584,-37.31796151979842,0.009293589796073302,5.978489467075893,337.1161360502145,316.3216904878714,0.06441498386269016,29490622.0,7208288.45,63.4879886650569,31.634040934814305,-47.37399769594992
This Under-the-Radar Stock Could Be a Market Leader by 2027,2026-02-08 12:30:00+00:00,GOOGL,0.3605426251888275,322.82000732421875,-0.0015488507176007636,325.2294494628906,326.71891326904296,333.01201721191404,325.0890986818643,328.2205606210516,40.97324769362517,62.682038480201584,62.682038480201584,-37.31796151979842,0.009293589796073302,5.978489467075893,337.1161360502145,316.3216904878714,0.06441498386269016,29490622.0,7208288.45,63.4879886650569,31.634040934814305,-47.37399769594992
1 Reason Microsoft Stock Could Outperform the Market in 2026,2026-02-08 12:15:00+00:00,GOOGL,0.36833271384239197,322.82000732421875,-0.0015488507176007636,325.2294494628906,326.71891326904296,333.01201721191404,325.0890986818643,328.2205606210516,40.97324769362517,62.682038480201584,62.682038480201584,-37.31796151979842,0.009293589796073302,5.978489467075893,337.1161360502145,316.3216904878714,0.06441498386269016,29490622.0,7208288.45,63.4879886650569,31.634040934814305,-47.37399769594992
Is Apple Falling Behind in Artificial Intelligence (AI)? Here's What CEO Tim Cook Just Said.,2026-02-08 10:05:00+00:00,GOOGL,0.0,322.82000732421875,-0.0015488507176007636,325.2294494628906,326.71891326904296,333.01201721191404,325.0890986818643,328.2205606210516,40.97324769362517,62.682038480201584,62.682038480201584,-37.31796151979842,0.009293589796073302,5.978489467075893,337.1161360502145,316.3216904878714,0.06441498386269016,29490622.0,7208288.45,63.4879886650569,31.634040934814305,-47.37399769594992
"Kessler Investment Group Buys $5 Million More in Luxury Outerwear Stock, Canada Goose",2026-02-07 23:04:27+00:00,GOOGL,0.0,322.82000732421875,-0.0015488507176007636,325.2294494628906,326.71891326904296,333.01201721191404,325.0890986818643,328.2205606210516,40.97324769362517,62.682038480201584,62.682038480201584,-37.31796151979842,0.009293589796073302,5.978489467075893,337.1161360502145,316.3216904878714,0.06441498386269016,29490622.0,7208288.45,63.4879886650569,31.634040934814305,-47.37399769594992
This Datacenter REIT Could Double as Hyperscalers Spend $500 Billion in 2026,2026-02-07 20:01:00+00:00,GOOGL,0.0,322.82000732421875,-0.0015488507176007636,325.2294494628906,326.71891326904296,333.01201721191404,325.0890986818643,328.2205606210516,40.97324769362517,62.682038480201584,62.682038480201584,-37.31796151979842,0.009293589796073302,5.978489467075893,337.1161360502145,316.3216904878714,0.06441498386269016,29490622.0,7208288.45,63.4879886650569,31.634040934814305,-47.37399769594992
There's a Rout in Tech Stocks. What's Going On?,2026-02-07 19:18:00+00:00,GOOGL,-0.4227103888988495,322.82000732421875,-0.0015488507176007636,325.2294494628906,326.71891326904296,333.01201721191404,325.0890986818643,328.2205606210516,40.97324769362517,62.682038480201584,62.682038480201584,-37.31796151979842,0.009293589796073302,5.978489467075893,337.1161360502145,316.3216904878714,0.06441498386269016,29490622.0,7208288.45,63.4879886650569,31.634040934814305,-47.37399769594992
2 Dividend Stocks to Hold for the Next 5 Years,2026-02-07 17:30:00+00:00,GOOGL,0.0,322.82000732421875,-0.0015488507176007636,325.2294494628906,326.71891326904296,333.01201721191404,325.0890986818643,328.2205606210516,40.97324769362517,62.682038480201584,62.682038480201584,-37.31796151979842,0.009293589796073302,5.978489467075893,337.1161360502145,316.3216904878714,0.06441498386269016,29490622.0,7208288.45,63.4879886650569,31.634040934814305,-47.37399769594992
"Why This Tech Stock Is Dodging the AI ""SaaSpocalypse""",2026-02-07 15:23:00+00:00,GOOGL,0.0,322.82000732421875,-0.0015488507176007636,325.2294494628906,326.71891326904296,333.01201721191404,325.0890986818643,328.2205606210516,40.97324769362517,62.682038480201584,62.682038480201584,-37.31796151979842,0.009293589796073302,5.978489467075893,337.1161360502145,316.3216904878714,0.06441498386269016,29490622.0,7208288.45,63.4879886650569,31.634040934814305,-47.37399769594992
Here's Why CoreWeave Stock Plunged but Then Recovered This Week,2026-02-07 15:18:14+00:00,GOOGL,0.0,322.82000732421875,-0.0015488507176007636,325.2294494628906,326.71891326904296,333.01201721191404,325.0890986818643,328.2205606210516,40.97324769362517,62.682038480201584,62.682038480201584,-37.31796151979842,0.009293589796073302,5.978489467075893,337.1161360502145,316.3216904878714,0.06441498386269016,29490622.0,7208288.45,63.4879886650569,31.634040934814305,-47.37399769594992
Prediction: This Artificial Intelligence (AI) Stock Could Become a Market Leader in 2026,2026-02-07 11:15:00+00:00,GOOGL,0.327100932598114,322.82000732421875,-0.0015488507176007636,325.2294494628906,326.71891326904296,333.01201721191404,325.0890986818643,328.2205606210516,40.97324769362517,62.682038480201584,62.682038480201584,-37.31796151979842,0.009293589796073302,5.978489467075893,337.1161360502145,316.3216904878714,0.06441498386269016,29490622.0,7208288.45,63.4879886650569,31.634040934814305,-47.37399769594992
"3 Growth Stocks to Invest $1,000 in Right Now",2026-02-07 10:15:00+00:00,GOOGL,0.0,322.82000732421875,-0.0015488507176007636,325.2294494628906,326.71891326904296,333.01201721191404,325.0890986818643,328.2205606210516,40.97324769362517,62.682038480201584,62.682038480201584,-37.31796151979842,0.009293589796073302,5.978489467075893,337.1161360502145,316.3216904878714,0.06441498386269016,29490622.0,7208288.45,63.4879886650569,31.634040934814305,-47.37399769594992
Alphabet: Is This the Greatest Business Ever Built?,2026-02-07 08:11:00+00:00,GOOGL,0.0,322.82000732421875,-0.0015488507176007636,325.2294494628906,326.71891326904296,333.01201721191404,325.0890986818643,328.2205606210516,40.97324769362517,62.682038480201584,62.682038480201584,-37.31796151979842,0.009293589796073302,5.978489467075893,337.1161360502145,316.3216904878714,0.06441498386269016,29490622.0,7208288.45,63.4879886650569,31.634040934814305,-47.37399769594992
The Artificial Intelligence (AI) Dark Horse That Wall Street Is Watching,2026-02-07 08:05:00+00:00,GOOGL,0.0,322.82000732421875,-0.0015488507176007636,325.2294494628906,326.71891326904296,333.01201721191404,325.0890986818643,328.2205606210516,40.97324769362517,62.682038480201584,62.682038480201584,-37.31796151979842,0.009293589796073302,5.978489467075893,337.1161360502145,316.3216904878714,0.06441498386269016,29490622.0,7208288.45,63.4879886650569,31.634040934814305,-47.37399769594992
Netflix Faces DOJ Antitrust Heat Over Nearly $83 Billion Warner Bros. Deal As Regulators Question Market Power Grab: Report,2026-02-07 04:18:05+00:00,GOOGL,-0.424303263425827,322.82000732421875,-0.0015488507176007636,325.2294494628906,326.71891326904296,333.01201721191404,325.0890986818643,328.2205606210516,40.97324769362517,62.682038480201584,62.682038480201584,-37.31796151979842,0.009293589796073302,5.978489467075893,337.1161360502145,316.3216904878714,0.06441498386269016,29490622.0,7208288.45,63.4879886650569,31.634040934814305,-47.37399769594992
Could Nvidia Be the Best Way to Play the AI Boom in 2026?,2026-02-07 03:05:00+00:00,GOOGL,0.0,322.82000732421875,-0.0015488507176007636,325.2294494628906,326.71891326904296,333.01201721191404,325.0890986818643,328.2205606210516,40.97324769362517,62.682038480201584,62.682038480201584,-37.31796151979842,0.009293589796073302,5.978489467075893,337.1161360502145,316.3216904878714,0.06441498386269016,29490622.0,7208288.45,63.4879886650569,31.634040934814305,-47.37399769594992
"I Predicted That Oracle and Netflix Would Join Nvidia, Alphabet, Apple, Microsoft, Amazon, Broadcom, Meta Platforms, and Tesla in the $1 Trillion Club by 2030. Here's Why That Forecast Is Being Tested in 2026.",2026-02-13 17:11:00+00:00,AMZN,0.0,200.82510375976562,-0.0061501644901549805,199.53211212158203,202.4182113647461,210.64814575195314,200.7482192877246,204.1414590564996,38.564194137378855,44.348628330054744,44.348628330054744,-55.65137166994526,-2.091461676869569,1.829803466796875,209.0349841745592,195.801438554933,0.06589587343351597,-88519992.0,8168753.1,27.645157090311542,48.24874605353322,-44.6057554228955
Amazon’s RSI Repeats a Pattern That Last Triggered a 60% Surge,2026-02-13 16:10:00+00:00,AMZN,0.0,199.8800048828125,0.0010505876023028955,199.85060119628906,202.76495590209962,211.37064361572266,200.73424029280707,204.40677303204532,34.92776516749548,32.542278542781766,32.542278542781766,-67.45772145721823,-2.153377201716631,1.865588596888951,209.74696302253528,195.78294878166395,0.06986198669075622,-93287963.0,8143440.85,22.80987242887403,48.94569707030955,-82.54973117194764
Market Crash: 3 Stocks I'd Buy Without Hesitation,2026-02-13 16:05:00+00:00,AMZN,0.0,199.8800048828125,0.0010505876023028955,199.85060119628906,202.76495590209962,211.37064361572266,200.73424029280707,204.40677303204532,34.92776516749548,32.542278542781766,32.542278542781766,-67.45772145721823,-2.153377201716631,1.865588596888951,209.74696302253528,195.78294878166395,0.06986198669075622,-93287963.0,8143440.85,22.80987242887403,48.94569707030955,-82.54973117194764
Amazon's Lost Puppy Super Bowl Commercial Backfires: 'Get This Creepy Technology Away From Our Homes',2026-02-13 15:37:44+00:00,AMZN,-0.38736215233802795,199.8800048828125,0.0010505876023028955,199.85060119628906,202.76495590209962,211.37064361572266,200.73424029280707,204.40677303204532,34.92776516749548,32.542278542781766,32.542278542781766,-67.45772145721823,-2.153377201716631,1.865588596888951,209.74696302253528,195.78294878166395,0.06986198669075622,-93287963.0,8143440.85,22.80987242887403,48.94569707030955,-82.54973117194764
Will the Stock Market Crash in 2026? Here's What the Data Suggests Will Happen.,2026-02-13 11:30:00+00:00,AMZN,0.0,199.4499969482422,-0.003504587008569633,200.8875,203.83752517700196,212.92058319091797,201.278382865917,205.2503676662587,31.63299234974272,17.16619176441892,17.16619176441892,-82.83380823558109,-2.4121772271201785,1.9913035801478796,211.65119573052723,196.0238546234767,0.0783521752126468,-91362980.0,7680049.25,14.946058362349689,47.28373749585143,-103.45623469479291
"Microsoft, Alphabet, Amazon, and Meta Platforms Just Announced Fantastic News for Nvidia.",2026-02-13 11:15:00+00:00,AMZN,0.2848359942436218,199.4499969482422,-0.003504587008569633,200.8875,203.83752517700196,212.92058319091797,201.278382865917,205.2503676662587,31.63299234974272,17.16619176441892,17.16619176441892,-82.83380823558109,-2.4121772271201785,1.9913035801478796,211.65119573052723,196.0238546234767,0.0783521752126468,-91362980.0,7680049.25,14.946058362349689,47.28373749585143,-103.45623469479291
Wall Street Thinks Walmart Stock Is a Buy. Here's Why I Don't.,2026-02-13 09:35:00+00:00,AMZN,0.0,199.4499969482422,-0.003504587008569633,200.8875,203.83752517700196,212.92058319091797,201.278382865917,205.2503676662587,31.63299234974272,17.16619176441892,17.16619176441892,-82.83380823558109,-2.4121772271201785,1.9913035801478796,211.65119573052723,196.0238546234767,0.0783521752126468,-91362980.0,7680049.25,14.946058362349689,47.28373749585143,-103.45623469479291
5 Best Artificial Intelligence Stocks to Buy in February,2026-02-13 09:15:00+00:00,AMZN,0.0,199.4499969482422,-0.003504587008569633,200.8875,203.83752517700196,212.92058319091797,201.278382865917,205.2503676662587,31.63299234974272,17.16619176441892,17.16619176441892,-82.83380823558109,-2.4121772271201785,1.9913035801478796,211.65119573052723,196.0238546234767,0.0783521752126468,-91362980.0,7680049.25,14.946058362349689,47.28373749585143,-103.45623469479291
The Quantum Computing Stock Risk Everyone (Even Wall Street Analysts) Is Missing,2026-02-13 09:06:00+00:00,AMZN,0.0,199.4499969482422,-0.003504587008569633,200.8875,203.83752517700196,212.92058319091797,201.278382865917,205.2503676662587,31.63299234974272,17.16619176441892,17.16619176441892,-82.83380823558109,-2.4121772271201785,1.9913035801478796,211.65119573052723,196.0238546234767,0.0783521752126468,-91362980.0,7680049.25,14.946058362349689,47.28373749585143,-103.45623469479291
Best Growth Stock to Buy Right Now: Amazon vs. MercadoLibre,2026-02-13 08:25:00+00:00,AMZN,0.0,199.4499969482422,-0.003504587008569633,200.8875,203.83752517700196,212.92058319091797,201.278382865917,205.2503676662587,31.63299234974272,17.16619176441892,17.16619176441892,-82.83380823558109,-2.4121772271201785,1.9913035801478796,211.65119573052723,196.0238546234767,0.0783521752126468,-91362980.0,7680049.25,14.946058362349689,47.28373749585143,-103.45623469479291
Should You Buy Nvidia Before Feb. 25? Wall Street is Providing a Nearly Unanimous Answer,2026-02-13 08:02:00+00:00,AMZN,0.0,199.4499969482422,-0.003504587008569633,200.8875,203.83752517700196,212.92058319091797,201.278382865917,205.2503676662587,31.63299234974272,17.16619176441892,17.16619176441892,-82.83380823558109,-2.4121772271201785,1.9913035801478796,211.65119573052723,196.0238546234767,0.0783521752126468,-91362980.0,7680049.25,14.946058362349689,47.28373749585143,-103.45623469479291
"Got $5,000? 2 Tech Stocks to Buy and Hold for the Long Term",2026-02-13 02:30:00+00:00,AMZN,0.0,199.4499969482422,-0.003504587008569633,200.8875,203.83752517700196,212.92058319091797,201.278382865917,205.2503676662587,31.63299234974272,17.16619176441892,17.16619176441892,-82.83380823558109,-2.4121772271201785,1.9913035801478796,211.65119573052723,196.0238546234767,0.0783521752126468,-91362980.0,7680049.25,14.946058362349689,47.28373749585143,-103.45623469479291
"Amazon, Microsoft, and Alphabet Stocks Plummet on AI Investments. These 3 Stocks Are Set to Win.",2026-02-12 22:05:00+00:00,AMZN,-0.44694143533706665,199.4499969482422,-0.003504587008569633,200.8875,203.83752517700196,212.92058319091797,201.278382865917,205.2503676662587,31.63299234974272,17.16619176441892,17.16619176441892,-82.83380823558109,-2.4121772271201785,1.9913035801478796,211.65119573052723,196.0238546234767,0.0783521752126468,-91362980.0,7680049.25,14.946058362349689,47.28373749585143,-103.45623469479291
2 No-Brainer Artificial Intelligence (AI) Stocks to Buy Hand Over Fist in February,2026-02-12 21:30:00+00:00,AMZN,0.2516986131668091,199.4499969482422,-0.003504587008569633,200.8875,203.83752517700196,212.92058319091797,201.278382865917,205.2503676662587,31.63299234974272,17.16619176441892,17.16619176441892,-82.83380823558109,-2.4121772271201785,1.9913035801478796,211.65119573052723,196.0238546234767,0.0783521752126468,-91362980.0,7680049.25,14.946058362349689,47.28373749585143,-103.45623469479291
"Ready to Get Greedy in the ""SaaSpocalypse""? Check Out This Software ETF.",2026-02-12 19:23:00+00:00,AMZN,0.0,199.1199951171875,0.0016573013215497143,201.87781982421876,204.96902465820312,214.43508331298827,202.199146972734,206.3015790363287,28.430014135595812,14.168902587755284,14.168902587755284,-85.83109741224472,-3.8021209561427223,1.9429103306361608,212.94199032777442,196.99605898863183,0.0800820195368023,-91167202.0,8154974.05,9.3202448053584,45.150811812425644,-123.2966398299104
"Apple, Nvidia And Other 8 Tech Stocks Just Wiped Out $500 Billion As A New Threat Emerges",2026-02-12 19:06:45+00:00,AMZN,-0.3687064051628113,199.1199951171875,0.0016573013215497143,201.87781982421876,204.96902465820312,214.43508331298827,202.199146972734,206.3015790363287,28.430014135595812,14.168902587755284,14.168902587755284,-85.83109741224472,-3.8021209561427223,1.9429103306361608,212.94199032777442,196.99605898863183,0.0800820195368023,-91167202.0,8154974.05,9.3202448053584,45.150811812425644,-123.2966398299104
Is Buying Amazon Stock Now a Brilliant Move or a Disaster Waiting to Happen?,2026-02-12 19:05:00+00:00,AMZN,0.0,199.1199951171875,0.0016573013215497143,201.87781982421876,204.96902465820312,214.43508331298827,202.199146972734,206.3015790363287,28.430014135595812,14.168902587755284,14.168902587755284,-85.83109741224472,-3.8021209561427223,1.9429103306361608,212.94199032777442,196.99605898863183,0.0800820195368023,-91167202.0,8154974.05,9.3202448053584,45.150811812425644,-123.2966398299104
Billionaire Investor Bill Ackman Just Bought A New Stock and It's My #1 Position,2026-02-12 16:33:28+00:00,AMZN,0.0,199.5,-0.0019047863800125313,202.9665100097656,205.95752487182617,215.9505813598633,203.38153568320033,207.47943278456907,29.001449603732226,15.050446340317178,15.050446340317178,-84.94955365968282,-4.203982942805644,2.077723911830357,213.22391097047964,198.6911387731727,0.07284597592635057,-82548340.0,8235946.95,5.791017844339422,42.73116132792589,-164.78786134497082
"This Top Dividend Stock Just Joined Meta, Tesla, Broadcom, and Berkshire Hathaway in the $1 Trillion Club",2026-02-12 16:27:00+00:00,AMZN,0.0,197.77000427246094,0.007913244716575927,203.71551055908202,206.5045249938965,216.71218139648437,204.08726944394044,208.1178103011461,22.707927291375555,1.6067834443982645,1.6067834443982645,-98.39321655560174,-4.8084282337841024,2.024717058454241,213.3595736590926,199.6494763287004,0.06932344154427122,-89509495.0,8177481.95,5.935061740109546,40.99263128873885,-183.0772130986148
"The Great Distortion: 1,500 Stocks Vs. The Magnificent 7 In Norway's Massive U.S. Equity Portfolio",2026-02-12 15:16:00+00:00,AMZN,0.0,202.31500244140625,-0.013913957973638267,204.71031036376954,207.13177490234375,217.54108123779298,205.2358631117866,208.9456668475637,28.973287952554898,10.130589736989457,10.130589736989457,-89.86941026301054,-3.6572265312777756,1.8732735770089286,212.81776090955267,201.44578889513483,0.056209237462315036,-77198765.0,8031793.1,11.820747998026349,39.120330013732165,-132.8161468593052
8 High-Yield Dividend Stocks to Buy and Hold for Reliable Passive Income,2026-02-12 14:43:00+00:00,AMZN,0.0,202.31500244140625,-0.013913957973638267,204.71031036376954,207.13177490234375,217.54108123779298,205.2358631117866,208.9456668475637,28.973287952554898,10.130589736989457,10.130589736989457,-89.86941026301054,-3.6572265312777756,1.8732735770089286,212.81776090955267,201.44578889513483,0.056209237462315036,-77198765.0,8031793.1,11.820747998026349,39.120330013732165,-132.8161468593052
Are 'Old Economy' Stocks The Real AI Winners? Goldman Flags A Major Market Shift,2026-02-12 14:30:24+00:00,AMZN,0.0,202.31500244140625,-0.013913957973638267,204.71031036376954,207.13177490234375,217.54108123779298,205.2358631117866,208.9456668475637,28.973287952554898,10.130589736989457,10.130589736989457,-89.86941026301054,-3.6572265312777756,1.8732735770089286,212.81776090955267,201.44578889513483,0.056209237462315036,-77198765.0,8031793.1,11.820747998026349,39.120330013732165,-132.8161468593052
5 Artificial Intelligence Stocks You Can Buy and Hold for the Next Decade,2026-02-12 13:30:00+00:00,AMZN,0.0,204.00999450683594,-0.008308377584770201,205.30431060791017,207.49752502441407,218.35398132324218,205.76692868838575,209.47614218984836,32.034051059801854,14.960673676369213,14.960673676369213,-85.03932632363079,-2.8927997438752007,2.085345676967076,212.80757444853361,202.18747560029453,0.05205675767950293,-65133747.0,7878578.3,23.402298937032768,37.90576746087624,-104.52048851274063
Meet 8 Stocks That Possess the Greatest Competitive Advantage on the Face of the Planet,2026-02-12 09:32:00+00:00,AMZN,0.40017983317375183,204.00999450683594,-0.008308377584770201,205.30431060791017,207.49752502441407,218.35398132324218,205.76692868838575,209.47614218984836,32.034051059801854,14.960673676369213,14.960673676369213,-85.03932632363079,-2.8927997438752007,2.085345676967076,212.80757444853361,202.18747560029453,0.05205675767950293,-65133747.0,7878578.3,23.402298937032768,37.90576746087624,-104.52048851274063
"Buy 2 Vanguard Index Funds to Beat the S&P 500 in the Next Year, According to Wall Street",2026-02-12 09:12:00+00:00,AMZN,0.4079430401325226,204.00999450683594,-0.008308377584770201,205.30431060791017,207.49752502441407,218.35398132324218,205.76692868838575,209.47614218984836,32.034051059801854,14.960673676369213,14.960673676369213,-85.03932632363079,-2.8927997438752007,2.085345676967076,212.80757444853361,202.18747560029453,0.05205675767950293,-65133747.0,7878578.3,23.402298937032768,37.90576746087624,-104.52048851274063
